transcript_id,token,label
T1471,hu,O
T1471,aur,O
T1471,farmer,B-OCCUPATION
T1471,hu,O
T1471,Aamdani,O
T1471,200000,B-ANNUAL_INCOME
T1471,per,O
T1471,year,O
T1471,hai,O
T1472,I,O
T1472,belong,O
T1472,to,O
T1472,ST,B-CASTE_CATEGORY
T1472,category,O
T1472,from,O
T1472,Tamil,B-STATE
T1472,Nadu,I-STATE
T1472,Age,O
T1472,is,O
T1472,45,B-AGE
T1472,profession,O
T1472,is,O
T1472,rehri,B-OCCUPATION
T1472,wala,I-OCCUPATION
T1472,income,O
T1472,around,O
T1472,0,B-ANNUAL_INCOME
T1473,Hi,O
T1473,I,O
T1473,am,O
T1473,24,B-AGE
T1473,years,O
T1473,old,O
T1473,student,O
T1473,from,O
T1473,Tamil,B-STATE
T1473,Nadu,I-STATE
T1473,My,O
T1473,family,O
T1473,income,O
T1473,is,O
T1473,120000,B-ANNUAL_INCOME
T1473,and,O
T1473,I,O
T1473,am,O
T1473,differently,B-DISABILITY
T1473,abled,I-DISABILITY
T1474,Hi,O
T1474,I,O
T1474,am,O
T1474,26,B-AGE
T1474,years,O
T1474,old,O
T1474,student,O
T1474,from,O
T1474,Madhya,B-STATE
T1474,Pradesh,I-STATE
T1474,My,O
T1474,family,O
T1474,income,O
T1474,is,O
T1474,600000,B-ANNUAL_INCOME
T1474,and,O
T1474,I,O
T1474,am,O
T1474,differently,B-DISABILITY
T1474,abled,I-DISABILITY
T1475,Namaste,O
T1475,main,O
T1475,45,B-AGE
T1475,varsh,O
T1475,ka,O
T1475,unemployed,B-OCCUPATION
T1475,hu,O
T1475,Rajasthan,B-STATE
T1475,se,O
T1475,Meri,O
T1475,income,O
T1475,200000,B-ANNUAL_INCOME
T1475,rupaye,O
T1475,hai,O
T1475,aur,O
T1475,main,O
T1475,SC,B-CASTE_CATEGORY
T1475,varg,O
T1475,se,O
T1475,hoon,O
T1475,Main,O
T1475,divyang,B-DISABILITY
T1475,hu,O
T1476,I,O
T1476,belong,O
T1476,to,O
T1476,ST,B-CASTE_CATEGORY
T1476,category,O
T1476,from,O
T1476,Uttar,B-STATE
T1476,Pradesh,I-STATE
T1476,Age,O
T1476,is,O
T1476,60,B-AGE
T1476,profession,O
T1476,is,O
T1476,unemployed,B-OCCUPATION
T1476,income,O
T1476,around,O
T1476,80000,B-ANNUAL_INCOME
T1477,Hi,O
T1477,I,O
T1477,am,O
T1477,23,B-AGE
T1477,years,O
T1477,old,O
T1477,student,O
T1477,from,O
T1477,Tamil,B-STATE
T1477,Nadu,I-STATE
T1477,My,O
T1477,family,O
T1477,income,O
T1477,is,O
T1477,80000,B-ANNUAL_INCOME
T1477,and,O
T1477,I,O
T1477,am,O
T1477,differently,B-DISABILITY
T1477,abled,I-DISABILITY
T1478,Hi,O
T1478,I,O
T1478,am,O
T1478,54,B-AGE
T1478,years,O
T1478,old,O
T1478,student,O
T1478,from,O
T1478,Bihar,B-STATE
T1478,My,O
T1478,family,O
T1478,income,O
T1478,is,O
T1478,200000,B-ANNUAL_INCOME
T1478,and,O
T1478,I,O
T1478,am,O
T1478,differently,B-DISABILITY
T1478,abled,I-DISABILITY
T1479,I,O
T1479,belong,O
T1479,to,O
T1479,SC,B-CASTE_CATEGORY
T1479,category,O
T1479,from,O
T1479,West,B-STATE
T1479,Bengal,I-STATE
T1479,Age,O
T1479,is,O
T1479,26,B-AGE
T1479,profession,O
T1479,is,O
T1479,student,B-OCCUPATION
T1479,income,O
T1479,around,O
T1479,80000,B-ANNUAL_INCOME
T1480,I,O
T1480,belong,O
T1480,to,O
T1480,ST,B-CASTE_CATEGORY
T1480,category,O
T1480,from,O
T1480,Tamil,B-STATE
T1480,Nadu,I-STATE
T1480,Age,O
T1480,is,O
T1480,43,B-AGE
T1480,profession,O
T1480,is,O
T1480,berojgar,B-OCCUPATION
T1480,income,O
T1480,around,O
T1480,80000,B-ANNUAL_INCOME
T1481,Main,O
T1481,West,B-STATE
T1481,Bengal,I-STATE
T1481,se,O
T1481,ek,O
T1481,bunkar,B-OCCUPATION
T1481,hu,O
T1481,meri,O
T1481,umar,O
T1481,49,B-AGE
T1481,saal,O
T1481,hai,O
T1481,aur,O
T1481,saalana,O
T1481,kamai,O
T1481,350000,B-ANNUAL_INCOME
T1481,rupe,O
T1481,hai,O
T1482,I,O
T1482,am,O
T1482,a,O
T1482,33,B-AGE
T1482,year,O
T1482,old,O
T1482,male,B-GENDER
T1482,kisan,B-OCCUPATION
T1482,living,O
T1482,in,O
T1482,Maharashtra,B-STATE
T1482,My,O
T1482,annual,O
T1482,household,O
T1482,income,O
T1482,is,O
T1482,350000,B-ANNUAL_INCOME
T1482,rupees,O
T1483,Namaste,O
T1483,main,O
T1483,39,B-AGE
T1483,varsh,O
T1483,ka,O
T1483,street,B-OCCUPATION
T1483,vendor,I-OCCUPATION
T1483,hu,O
T1483,Tamil,B-STATE
T1483,Nadu,I-STATE
T1483,se,O
T1483,Meri,O
T1483,income,O
T1483,80000,B-ANNUAL_INCOME
T1483,rupaye,O
T1483,hai,O
T1483,aur,O
T1483,main,O
T1483,OBC,B-CASTE_CATEGORY
T1483,varg,O
T1483,se,O
T1483,hoon,O
T1483,Main,O
T1483,divyang,B-DISABILITY
T1483,hu,O
T1484,I,O
T1484,am,O
T1484,a,O
T1484,26,B-AGE
T1484,year,O
T1484,old,O
T1484,male,B-GENDER
T1484,berojgar,B-OCCUPATION
T1484,living,O
T1484,in,O
T1484,Rajasthan,B-STATE
T1484,My,O
T1484,annual,O
T1484,household,O
T1484,income,O
T1484,is,O
T1484,350000,B-ANNUAL_INCOME
T1484,rupees,O
T1485,Hi,O
T1485,I,O
T1485,am,O
T1485,53,B-AGE
T1485,years,O
T1485,old,O
T1485,student,O
T1485,from,O
T1485,Madhya,B-STATE
T1485,Pradesh,I-STATE
T1485,My,O
T1485,family,O
T1485,income,O
T1485,is,O
T1485,0,B-ANNUAL_INCOME
T1485,and,O
T1485,I,O
T1485,am,O
T1485,differently,B-DISABILITY
T1485,abled,I-DISABILITY
T1486,Main,O
T1486,Rajasthan,B-STATE
T1486,se,O
T1486,ek,O
T1486,daily,B-OCCUPATION
T1486,wage,I-OCCUPATION
T1486,worker,I-OCCUPATION
T1486,hu,O
T1486,meri,O
T1486,umar,O
T1486,21,B-AGE
T1486,saal,O
T1486,hai,O
T1486,aur,O
T1486,saalana,O
T1486,kamai,O
T1486,80000,B-ANNUAL_INCOME
T1486,rupe,O
T1486,hai,O
T1487,Mera,O
T1487,naam,O
T1487,Ramesh,O
T1487,hai,O
T1487,main,O
T1487,Rajasthan,B-STATE
T1487,ka,O
T1487,rehne,O
T1487,wala,O
T1487,hu,O
T1487,Main,O
T1487,ST,B-CASTE_CATEGORY
T1487,category,O
T1487,se,O
T1487,ek,O
T1487,purush,B-GENDER
T1487,hu,O
T1487,aur,O
T1487,chhatra,B-OCCUPATION
T1487,hu,O
T1487,Aamdani,O
T1487,0,B-ANNUAL_INCOME
T1487,per,O
T1487,year,O
T1487,hai,O
T1488,Namaste,O
T1488,main,O
T1488,40,B-AGE
T1488,varsh,O
T1488,ka,O
T1488,street,B-OCCUPATION
T1488,vendor,I-OCCUPATION
T1488,hu,O
T1488,Madhya,B-STATE
T1488,Pradesh,I-STATE
T1488,se,O
T1488,Meri,O
T1488,income,O
T1488,0,B-ANNUAL_INCOME
T1488,rupaye,O
T1488,hai,O
T1488,aur,O
T1488,main,O
T1488,SC,B-CASTE_CATEGORY
T1488,varg,O
T1488,se,O
T1488,hoon,O
T1488,Main,O
T1488,divyang,B-DISABILITY
T1488,hu,O
T1489,I,O
T1489,am,O
T1489,a,O
T1489,59,B-AGE
T1489,year,O
T1489,old,O
T1489,female,B-GENDER
T1489,labour,B-OCCUPATION
T1489,living,O
T1489,in,O
T1489,Maharashtra,B-STATE
T1489,My,O
T1489,annual,O
T1489,household,O
T1489,income,O
T1489,is,O
T1489,350000,B-ANNUAL_INCOME
T1489,rupees,O
T1490,Mera,O
T1490,naam,O
T1490,Ramesh,O
T1490,hai,O
T1490,main,O
T1490,Maharashtra,B-STATE
T1490,ka,O
T1490,rehne,O
T1490,wala,O
T1490,hu,O
T1490,Main,O
T1490,ST,B-CASTE_CATEGORY
T1490,category,O
T1490,se,O
T1490,ek,O
T1490,purush,B-GENDER
T1490,hu,O
T1490,aur,O
T1490,rehri,B-OCCUPATION
T1490,wala,I-OCCUPATION
T1490,hu,O
T1490,Aamdani,O
T1490,200000,B-ANNUAL_INCOME
T1490,per,O
T1490,year,O
T1490,hai,O
T1491,Hi,O
T1491,I,O
T1491,am,O
T1491,26,B-AGE
T1491,years,O
T1491,old,O
T1491,student,O
T1491,from,O
T1491,Karnataka,B-STATE
T1491,My,O
T1491,family,O
T1491,income,O
T1491,is,O
T1491,120000,B-ANNUAL_INCOME
T1491,and,O
T1491,I,O
T1491,am,O
T1491,differently,B-DISABILITY
T1491,abled,I-DISABILITY
T1492,Mera,O
T1492,naam,O
T1492,Ramesh,O
T1492,hai,O
T1492,main,O
T1492,West,B-STATE
T1492,Bengal,I-STATE
T1492,ka,O
T1492,rehne,O
T1492,wala,O
T1492,hu,O
T1492,Main,O
T1492,OBC,B-CASTE_CATEGORY
T1492,category,O
T1492,se,O
T1492,ek,O
T1492,mahila,B-GENDER
T1492,hu,O
T1492,aur,O
T1492,rehri,B-OCCUPATION
T1492,wala,I-OCCUPATION
T1492,hu,O
T1492,Aamdani,O
T1492,200000,B-ANNUAL_INCOME
T1492,per,O
T1492,year,O
T1492,hai,O
T1493,I,O
T1493,belong,O
T1493,to,O
T1493,ST,B-CASTE_CATEGORY
T1493,category,O
T1493,from,O
T1493,Karnataka,B-STATE
T1493,Age,O
T1493,is,O
T1493,32,B-AGE
T1493,profession,O
T1493,is,O
T1493,street,B-OCCUPATION
T1493,vendor,I-OCCUPATION
T1493,income,O
T1493,around,O
T1493,200000,B-ANNUAL_INCOME
T1494,Main,O
T1494,Rajasthan,B-STATE
T1494,se,O
T1494,ek,O
T1494,bunkar,B-OCCUPATION
T1494,hu,O
T1494,meri,O
T1494,umar,O
T1494,28,B-AGE
T1494,saal,O
T1494,hai,O
T1494,aur,O
T1494,saalana,O
T1494,kamai,O
T1494,350000,B-ANNUAL_INCOME
T1494,rupe,O
T1494,hai,O
T1495,Hi,O
T1495,I,O
T1495,am,O
T1495,22,B-AGE
T1495,years,O
T1495,old,O
T1495,student,B-OCCUPATION
T1495,from,O
T1495,Tamil,B-STATE
T1495,Nadu,I-STATE
T1495,My,O
T1495,family,O
T1495,income,O
T1495,is,O
T1495,45000,B-ANNUAL_INCOME
T1495,and,O
T1495,I,O
T1495,am,O
T1495,differently,B-DISABILITY
T1495,abled,I-DISABILITY
T1496,I,O
T1496,am,O
T1496,a,O
T1496,64,B-AGE
T1496,year,O
T1496,old,O
T1496,male,B-GENDER
T1496,rehri,B-OCCUPATION
T1496,wala,I-OCCUPATION
T1496,living,O
T1496,in,O
T1496,Madhya,B-STATE
T1496,Pradesh,I-STATE
T1496,My,O
T1496,annual,O
T1496,household,O
T1496,income,O
T1496,is,O
T1496,200000,B-ANNUAL_INCOME
T1496,rupees,O
T1497,Hi,O
T1497,I,O
T1497,am,O
T1497,55,B-AGE
T1497,years,O
T1497,old,O
T1497,student,O
T1497,from,O
T1497,Bihar,B-STATE
T1497,My,O
T1497,family,O
T1497,income,O
T1497,is,O
T1497,0,B-ANNUAL_INCOME
T1497,and,O
T1497,I,O
T1497,am,O
T1497,differently,B-DISABILITY
T1497,abled,I-DISABILITY
T1498,Main,O
T1498,Madhya,B-STATE
T1498,Pradesh,I-STATE
T1498,se,O
T1498,ek,O
T1498,kisan,B-OCCUPATION
T1498,hu,O
T1498,meri,O
T1498,umar,O
T1498,19,B-AGE
T1498,saal,O
T1498,hai,O
T1498,aur,O
T1498,saalana,O
T1498,kamai,O
T1498,600000,B-ANNUAL_INCOME
T1498,rupe,O
T1498,hai,O
T1499,I,O
T1499,am,O
T1499,a,O
T1499,24,B-AGE
T1499,year,O
T1499,old,O
T1499,female,B-GENDER
T1499,chhatra,B-OCCUPATION
T1499,living,O
T1499,in,O
T1499,Madhya,B-STATE
T1499,Pradesh,I-STATE
T1499,My,O
T1499,annual,O
T1499,household,O
T1499,income,O
T1499,is,O
T1499,600000,B-ANNUAL_INCOME
T1499,rupees,O
T1500,Namaste,O
T1500,main,O
T1500,55,B-AGE
T1500,varsh,O
T1500,ka,O
T1500,kisan,B-OCCUPATION
T1500,hu,O
T1500,Karnataka,B-STATE
T1500,se,O
T1500,Meri,O
T1500,income,O
T1500,45000,B-ANNUAL_INCOME
T1500,rupaye,O
T1500,hai,O
T1500,aur,O
T1500,main,O
T1500,OBC,B-CASTE_CATEGORY
T1500,varg,O
T1500,se,O
T1500,hoon,O
T1500,Main,O
T1500,divyang,B-DISABILITY
T1500,hu,O
T1501,I,O
T1501,am,O
T1501,a,O
T1501,18,B-AGE
T1501,year,O
T1501,old,O
T1501,male,B-GENDER
T1501,berojgar,B-OCCUPATION
T1501,living,O
T1501,in,O
T1501,Uttar,B-STATE
T1501,Pradesh,I-STATE
T1501,My,O
T1501,annual,O
T1501,household,O
T1501,income,O
T1501,is,O
T1501,600000,B-ANNUAL_INCOME
T1501,rupees,O
T1502,I,O
T1502,belong,O
T1502,to,O
T1502,ST,B-CASTE_CATEGORY
T1502,category,O
T1502,from,O
T1502,Bihar,B-STATE
T1502,Age,O
T1502,is,O
T1502,54,B-AGE
T1502,profession,O
T1502,is,O
T1502,street,B-OCCUPATION
T1502,vendor,I-OCCUPATION
T1502,income,O
T1502,around,O
T1502,200000,B-ANNUAL_INCOME
T1503,Namaste,O
T1503,main,O
T1503,44,B-AGE
T1503,varsh,O
T1503,ka,O
T1503,unemployed,B-OCCUPATION
T1503,hu,O
T1503,Madhya,B-STATE
T1503,Pradesh,I-STATE
T1503,se,O
T1503,Meri,O
T1503,income,O
T1503,120000,B-ANNUAL_INCOME
T1503,rupaye,O
T1503,hai,O
T1503,aur,O
T1503,main,O
T1503,SC,B-CASTE_CATEGORY
T1503,varg,O
T1503,se,O
T1503,hoon,O
T1503,Main,O
T1503,divyang,B-DISABILITY
T1503,hu,O
T1504,I,O
T1504,am,O
T1504,a,O
T1504,48,B-AGE
T1504,year,O
T1504,old,O
T1504,male,B-GENDER
T1504,street,B-OCCUPATION
T1504,vendor,I-OCCUPATION
T1504,living,O
T1504,in,O
T1504,Tamil,B-STATE
T1504,Nadu,I-STATE
T1504,My,O
T1504,annual,O
T1504,household,O
T1504,income,O
T1504,is,O
T1504,120000,B-ANNUAL_INCOME
T1504,rupees,O
T1505,Hi,O
T1505,I,O
T1505,am,O
T1505,52,B-AGE
T1505,years,O
T1505,old,O
T1505,student,B-OCCUPATION
T1505,from,O
T1505,Maharashtra,B-STATE
T1505,My,O
T1505,family,O
T1505,income,O
T1505,is,O
T1505,80000,B-ANNUAL_INCOME
T1505,and,O
T1505,I,O
T1505,am,O
T1505,differently,B-DISABILITY
T1505,abled,I-DISABILITY
T1506,Mera,O
T1506,naam,O
T1506,Ramesh,O
T1506,hai,O
T1506,main,O
T1506,Madhya,B-STATE
T1506,Pradesh,I-STATE
T1506,ka,O
T1506,rehne,O
T1506,wala,O
T1506,hu,O
T1506,Main,O
T1506,General,B-CASTE_CATEGORY
T1506,category,O
T1506,se,O
T1506,ek,O
T1506,purush,B-GENDER
T1506,hu,O
T1506,aur,O
T1506,farmer,B-OCCUPATION
T1506,hu,O
T1506,Aamdani,O
T1506,0,B-ANNUAL_INCOME
T1506,per,O
T1506,year,O
T1506,hai,O
T1507,Main,O
T1507,West,B-STATE
T1507,Bengal,I-STATE
T1507,se,O
T1507,ek,O
T1507,farmer,B-OCCUPATION
T1507,hu,O
T1507,meri,O
T1507,umar,O
T1507,30,B-AGE
T1507,saal,O
T1507,hai,O
T1507,aur,O
T1507,saalana,O
T1507,kamai,O
T1507,0,B-ANNUAL_INCOME
T1507,rupe,O
T1507,hai,O
T1508,Namaste,O
T1508,main,O
T1508,26,B-AGE
T1508,varsh,O
T1508,ka,O
T1508,daily,B-OCCUPATION
T1508,wage,I-OCCUPATION
T1508,worker,I-OCCUPATION
T1508,hu,O
T1508,Karnataka,B-STATE
T1508,se,O
T1508,Meri,O
T1508,income,O
T1508,600000,B-ANNUAL_INCOME
T1508,rupaye,O
T1508,hai,O
T1508,aur,O
T1508,main,O
T1508,ST,B-CASTE_CATEGORY
T1508,varg,O
T1508,se,O
T1508,hoon,O
T1508,Main,O
T1508,divyang,B-DISABILITY
T1508,hu,O
T1509,Main,O
T1509,Maharashtra,B-STATE
T1509,se,O
T1509,ek,O
T1509,berojgar,B-OCCUPATION
T1509,hu,O
T1509,meri,O
T1509,umar,O
T1509,56,B-AGE
T1509,saal,O
T1509,hai,O
T1509,aur,O
T1509,saalana,O
T1509,kamai,O
T1509,600000,B-ANNUAL_INCOME
T1509,rupe,O
T1509,hai,O
T1510,Mera,O
T1510,naam,O
T1510,Ramesh,O
T1510,hai,O
T1510,main,O
T1510,Karnataka,B-STATE
T1510,ka,O
T1510,rehne,O
T1510,wala,O
T1510,hu,O
T1510,Main,O
T1510,ST,B-CASTE_CATEGORY
T1510,category,O
T1510,se,O
T1510,ek,O
T1510,purush,B-GENDER
T1510,hu,O
T1510,aur,O
T1510,daily,B-OCCUPATION
T1510,wage,I-OCCUPATION
T1510,worker,I-OCCUPATION
T1510,hu,O
T1510,Aamdani,O
T1510,350000,B-ANNUAL_INCOME
T1510,per,O
T1510,year,O
T1510,hai,O
T1511,Hi,O
T1511,I,O
T1511,am,O
T1511,37,B-AGE
T1511,years,O
T1511,old,O
T1511,student,O
T1511,from,O
T1511,West,B-STATE
T1511,Bengal,I-STATE
T1511,My,O
T1511,family,O
T1511,income,O
T1511,is,O
T1511,0,B-ANNUAL_INCOME
T1511,and,O
T1511,I,O
T1511,am,O
T1511,differently,B-DISABILITY
T1511,abled,I-DISABILITY
T1512,Hi,O
T1512,I,O
T1512,am,O
T1512,61,B-AGE
T1512,years,O
T1512,old,O
T1512,student,O
T1512,from,O
T1512,Bihar,B-STATE
T1512,My,O
T1512,family,O
T1512,income,O
T1512,is,O
T1512,120000,B-ANNUAL_INCOME
T1512,and,O
T1512,I,O
T1512,am,O
T1512,differently,B-DISABILITY
T1512,abled,I-DISABILITY
T1513,Mera,O
T1513,naam,O
T1513,Ramesh,O
T1513,hai,O
T1513,main,O
T1513,Madhya,B-STATE
T1513,Pradesh,I-STATE
T1513,ka,O
T1513,rehne,O
T1513,wala,O
T1513,hu,O
T1513,Main,O
T1513,General,B-CASTE_CATEGORY
T1513,category,O
T1513,se,O
T1513,ek,O
T1513,mahila,B-GENDER
T1513,hu,O
T1513,aur,O
T1513,mazdoor,B-OCCUPATION
T1513,hu,O
T1513,Aamdani,O
T1513,200000,B-ANNUAL_INCOME
T1513,per,O
T1513,year,O
T1513,hai,O
T1514,I,O
T1514,am,O
T1514,a,O
T1514,42,B-AGE
T1514,year,O
T1514,old,O
T1514,female,B-GENDER
T1514,rehri,B-OCCUPATION
T1514,wala,I-OCCUPATION
T1514,living,O
T1514,in,O
T1514,Bihar,B-STATE
T1514,My,O
T1514,annual,O
T1514,household,O
T1514,income,O
T1514,is,O
T1514,120000,B-ANNUAL_INCOME
T1514,rupees,O
T1515,Main,O
T1515,Maharashtra,B-STATE
T1515,se,O
T1515,ek,O
T1515,street,B-OCCUPATION
T1515,vendor,I-OCCUPATION
T1515,hu,O
T1515,meri,O
T1515,umar,O
T1515,33,B-AGE
T1515,saal,O
T1515,hai,O
T1515,aur,O
T1515,saalana,O
T1515,kamai,O
T1515,0,B-ANNUAL_INCOME
T1515,rupe,O
T1515,hai,O
T1516,Mera,O
T1516,naam,O
T1516,Ramesh,O
T1516,hai,O
T1516,main,O
T1516,Uttar,B-STATE
T1516,Pradesh,I-STATE
T1516,ka,O
T1516,rehne,O
T1516,wala,O
T1516,hu,O
T1516,Main,O
T1516,General,B-CASTE_CATEGORY
T1516,category,O
T1516,se,O
T1516,ek,O
T1516,mahila,B-GENDER
T1516,hu,O
T1516,aur,O
T1516,unemployed,B-OCCUPATION
T1516,hu,O
T1516,Aamdani,O
T1516,45000,B-ANNUAL_INCOME
T1516,per,O
T1516,year,O
T1516,hai,O
T1517,Hi,O
T1517,I,O
T1517,am,O
T1517,42,B-AGE
T1517,years,O
T1517,old,O
T1517,student,O
T1517,from,O
T1517,Maharashtra,B-STATE
T1517,My,O
T1517,family,O
T1517,income,O
T1517,is,O
T1517,0,B-ANNUAL_INCOME
T1517,and,O
T1517,I,O
T1517,am,O
T1517,differently,B-DISABILITY
T1517,abled,I-DISABILITY
T1518,Namaste,O
T1518,main,O
T1518,62,B-AGE
T1518,varsh,O
T1518,ka,O
T1518,mazdoor,B-OCCUPATION
T1518,hu,O
T1518,Tamil,B-STATE
T1518,Nadu,I-STATE
T1518,se,O
T1518,Meri,O
T1518,income,O
T1518,80000,B-ANNUAL_INCOME
T1518,rupaye,O
T1518,hai,O
T1518,aur,O
T1518,main,O
T1518,OBC,B-CASTE_CATEGORY
T1518,varg,O
T1518,se,O
T1518,hoon,O
T1518,Main,O
T1518,divyang,B-DISABILITY
T1518,hu,O
T1519,Mera,O
T1519,naam,O
T1519,Ramesh,O
T1519,hai,O
T1519,main,O
T1519,Tamil,B-STATE
T1519,Nadu,I-STATE
T1519,ka,O
T1519,rehne,O
T1519,wala,O
T1519,hu,O
T1519,Main,O
T1519,OBC,B-CASTE_CATEGORY
T1519,category,O
T1519,se,O
T1519,ek,O
T1519,mahila,B-GENDER
T1519,hu,O
T1519,aur,O
T1519,student,B-OCCUPATION
T1519,hu,O
T1519,Aamdani,O
T1519,45000,B-ANNUAL_INCOME
T1519,per,O
T1519,year,O
T1519,hai,O
T1520,Mera,O
T1520,naam,O
T1520,Ramesh,O
T1520,hai,O
T1520,main,O
T1520,West,B-STATE
T1520,Bengal,I-STATE
T1520,ka,O
T1520,rehne,O
T1520,wala,O
T1520,hu,O
T1520,Main,O
T1520,General,B-CASTE_CATEGORY
T1520,category,O
T1520,se,O
T1520,ek,O
T1520,mahila,B-GENDER
T1520,hu,O
T1520,aur,O
T1520,labour,B-OCCUPATION
T1520,hu,O
T1520,Aamdani,O
T1520,0,B-ANNUAL_INCOME
T1520,per,O
T1520,year,O
T1520,hai,O
T1521,Namaste,O
T1521,main,O
T1521,59,B-AGE
T1521,varsh,O
T1521,ka,O
T1521,kisan,B-OCCUPATION
T1521,hu,O
T1521,Uttar,B-STATE
T1521,Pradesh,I-STATE
T1521,se,O
T1521,Meri,O
T1521,income,O
T1521,350000,B-ANNUAL_INCOME
T1521,rupaye,O
T1521,hai,O
T1521,aur,O
T1521,main,O
T1521,ST,B-CASTE_CATEGORY
T1521,varg,O
T1521,se,O
T1521,hoon,O
T1521,Main,O
T1521,divyang,B-DISABILITY
T1521,hu,O
T1522,I,O
T1522,belong,O
T1522,to,O
T1522,OBC,B-CASTE_CATEGORY
T1522,category,O
T1522,from,O
T1522,Maharashtra,B-STATE
T1522,Age,O
T1522,is,O
T1522,43,B-AGE
T1522,profession,O
T1522,is,O
T1522,street,B-OCCUPATION
T1522,vendor,I-OCCUPATION
T1522,income,O
T1522,around,O
T1522,45000,B-ANNUAL_INCOME
T1523,Hi,O
T1523,I,O
T1523,am,O
T1523,40,B-AGE
T1523,years,O
T1523,old,O
T1523,student,O
T1523,from,O
T1523,Maharashtra,B-STATE
T1523,My,O
T1523,family,O
T1523,income,O
T1523,is,O
T1523,200000,B-ANNUAL_INCOME
T1523,and,O
T1523,I,O
T1523,am,O
T1523,differently,B-DISABILITY
T1523,abled,I-DISABILITY
T1524,I,O
T1524,am,O
T1524,a,O
T1524,48,B-AGE
T1524,year,O
T1524,old,O
T1524,male,B-GENDER
T1524,daily,B-OCCUPATION
T1524,wage,I-OCCUPATION
T1524,worker,I-OCCUPATION
T1524,living,O
T1524,in,O
T1524,West,B-STATE
T1524,Bengal,I-STATE
T1524,My,O
T1524,annual,O
T1524,household,O
T1524,income,O
T1524,is,O
T1524,80000,B-ANNUAL_INCOME
T1524,rupees,O
T1525,Mera,O
T1525,naam,O
T1525,Ramesh,O
T1525,hai,O
T1525,main,O
T1525,Tamil,B-STATE
T1525,Nadu,I-STATE
T1525,ka,O
T1525,rehne,O
T1525,wala,O
T1525,hu,O
T1525,Main,O
T1525,SC,B-CASTE_CATEGORY
T1525,category,O
T1525,se,O
T1525,ek,O
T1525,mahila,B-GENDER
T1525,hu,O
T1525,aur,O
T1525,weaver,B-OCCUPATION
T1525,hu,O
T1525,Aamdani,O
T1525,200000,B-ANNUAL_INCOME
T1525,per,O
T1525,year,O
T1525,hai,O
T1526,Namaste,O
T1526,main,O
T1526,51,B-AGE
T1526,varsh,O
T1526,ka,O
T1526,unemployed,B-OCCUPATION
T1526,hu,O
T1526,Karnataka,B-STATE
T1526,se,O
T1526,Meri,O
T1526,income,O
T1526,45000,B-ANNUAL_INCOME
T1526,rupaye,O
T1526,hai,O
T1526,aur,O
T1526,main,O
T1526,SC,B-CASTE_CATEGORY
T1526,varg,O
T1526,se,O
T1526,hoon,O
T1526,Main,O
T1526,divyang,B-DISABILITY
T1526,hu,O
T1527,Hi,O
T1527,I,O
T1527,am,O
T1527,62,B-AGE
T1527,years,O
T1527,old,O
T1527,student,O
T1527,from,O
T1527,Karnataka,B-STATE
T1527,My,O
T1527,family,O
T1527,income,O
T1527,is,O
T1527,45000,B-ANNUAL_INCOME
T1527,and,O
T1527,I,O
T1527,am,O
T1527,differently,B-DISABILITY
T1527,abled,I-DISABILITY
T1528,Mera,O
T1528,naam,O
T1528,Ramesh,O
T1528,hai,O
T1528,main,O
T1528,Karnataka,B-STATE
T1528,ka,O
T1528,rehne,O
T1528,wala,O
T1528,hu,O
T1528,Main,O
T1528,OBC,B-CASTE_CATEGORY
T1528,category,O
T1528,se,O
T1528,ek,O
T1528,mahila,B-GENDER
T1528,hu,O
T1528,aur,O
T1528,mazdoor,B-OCCUPATION
T1528,hu,O
T1528,Aamdani,O
T1528,600000,B-ANNUAL_INCOME
T1528,per,O
T1528,year,O
T1528,hai,O
T1529,Hi,O
T1529,I,O
T1529,am,O
T1529,25,B-AGE
T1529,years,O
T1529,old,O
T1529,student,O
T1529,from,O
T1529,Rajasthan,B-STATE
T1529,My,O
T1529,family,O
T1529,income,O
T1529,is,O
T1529,350000,B-ANNUAL_INCOME
T1529,and,O
T1529,I,O
T1529,am,O
T1529,differently,B-DISABILITY
T1529,abled,I-DISABILITY
T1530,I,O
T1530,am,O
T1530,a,O
T1530,34,B-AGE
T1530,year,O
T1530,old,O
T1530,male,B-GENDER
T1530,kisan,B-OCCUPATION
T1530,living,O
T1530,in,O
T1530,Tamil,B-STATE
T1530,Nadu,I-STATE
T1530,My,O
T1530,annual,O
T1530,household,O
T1530,income,O
T1530,is,O
T1530,120000,B-ANNUAL_INCOME
T1530,rupees,O
T1531,I,O
T1531,belong,O
T1531,to,O
T1531,General,B-CASTE_CATEGORY
T1531,category,O
T1531,from,O
T1531,Bihar,B-STATE
T1531,Age,O
T1531,is,O
T1531,45,B-AGE
T1531,profession,O
T1531,is,O
T1531,chhatra,B-OCCUPATION
T1531,income,O
T1531,around,O
T1531,600000,B-ANNUAL_INCOME
T1532,I,O
T1532,belong,O
T1532,to,O
T1532,ST,B-CASTE_CATEGORY
T1532,category,O
T1532,from,O
T1532,West,B-STATE
T1532,Bengal,I-STATE
T1532,Age,O
T1532,is,O
T1532,48,B-AGE
T1532,profession,O
T1532,is,O
T1532,weaver,B-OCCUPATION
T1532,income,O
T1532,around,O
T1532,350000,B-ANNUAL_INCOME
T1533,Namaste,O
T1533,main,O
T1533,62,B-AGE
